user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_00.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_01.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_02.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_03.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_04.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_05.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_06.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_07.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_08.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_09.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_10.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_11.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_12.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_13.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_14.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_15.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_16.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_17.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_18.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_19.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_20.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_21.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_22.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_23.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_24.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_25.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_26.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_27.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_28.png,Happiness
user_01,user01_2022-06-08_12-20-03_cd,../event_frame_NEW/user_01/user01_2022-06-08_12-20-03_cd/frame_29.png,Happiness
